question_id,category,leaf_id,leaf_label,weight,n_leaves
5255,"Other",n00000080,"Foundational Microeconomic Principles and Models",-0,754478,2
5471,"Other",n00000083,"Monetary Policy and Market Structures",0,000000,1
5237,"Other",n00000083,"Monetary Policy and Market Structures",0,000000,1
195,"Business",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
683,"Business",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
699,"Business",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
369,"Business",n00000083,"Monetary Policy and Market Structures",-0,601714,2
369,"Business",n00000080,"Foundational Microeconomic Principles and Models",-0,793790,2
505,"Business",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
78,"Business",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
6898,"Economics",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
6861,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7347,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7388,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7603,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
6896,"Economics",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
6889,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
6961,"Economics",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
7558,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-0,319650,2
7558,"Economics",n00000082,"Market Mechanisms and Price Dynamics",-1,296101,2
6959,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7164,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-0,351184,2
7164,"Economics",n00000083,"Monetary Policy and Market Structures",-1,216904,2
7296,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7106,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7405,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
6956,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
6940,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7534,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7263,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
6881,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
6864,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7165,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7350,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7493,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7461,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
6960,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7190,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7234,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7286,"Economics",n00000083,"Monetary Policy and Market Structures",0,000000,1
7030,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7639,"Economics",n00000082,"Market Mechanisms and Price Dynamics",-0,464524,2
7639,"Economics",n00000080,"Foundational Microeconomic Principles and Models",-0,990029,2
5613,"Other",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
6935,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7513,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-0,685179,2
7513,"Economics",n00000082,"Market Mechanisms and Price Dynamics",-0,701179,2
7290,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
5716,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
6925,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
111,"Business",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7210,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
6868,"Economics",n00000080,"Foundational Microeconomic Principles and Models",-0,337222,2
6868,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-1,250890,2
7605,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7002,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7424,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7211,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7454,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7463,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7073,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7340,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7157,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7383,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7660,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7427,"Economics",n00000080,"Foundational Microeconomic Principles and Models",-0,618826,2
7427,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-0,773438,2
7677,"Economics",n00000080,"Foundational Microeconomic Principles and Models",-0,561952,2
7677,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-0,844191,2
7589,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
7644,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7622,"Economics",n00000082,"Market Mechanisms and Price Dynamics",0,000000,1
7084,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7036,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-0,579944,2
7036,"Economics",n00000082,"Market Mechanisms and Price Dynamics",-0,820821,2
7038,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
6892,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7633,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",0,000000,1
6826,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
7543,"Economics",n00000002,"Business",-0,347165,2
7543,"Economics",n00000081,"Macroeconomic Growth and Fluctuation Theory",-1,226520,2
7356,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
6895,"Economics",n00000080,"Foundational Microeconomic Principles and Models",0,000000,1
5305,"Other",n00000035,"American Political Ideologies and Institutional Evolution",0,000000,1
8799,"Math",n00000056,"Logical Statement Verification in CS and Math",-0,524554,2
8799,"Math",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,896045,2
8230,"Math",n00000054,"Statistical Inference and Computational Methods",0,000000,1
9254,"Physics",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
9678,"Physics",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
6904,"Economics",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
6985,"Economics",n00000024,"Empirical Social and Health Statistics Analysis",-0,608659,2
6985,"Economics",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,785438,2
5937,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5368,"Other",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
5609,"Other",n00000056,"Logical Statement Verification in CS and Math",-0,581247,2
5609,"Other",n00000023,"General Knowledge and Trivia Discrimination",-0,819166,2
5905,"Other",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
3986,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",-0,347814,2
3986,"Chemistry",n00000005,"Biology",-1,224959,2
4610,"Chemistry",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
11893,"Engineering",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
10583,"Computer science",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
8979,"Math",n00000037,"Developmental and Behavioral Psychology Mechanisms",-0,531551,2
8979,"Math",n00000036,"Psychological Assessment and Ethical Practices",-0,885987,2
8977,"Math",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
6950,"Economics",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,295444,2
6950,"Economics",n00000023,"General Knowledge and Trivia Discrimination",-1,363364,2
7599,"Economics",n00000038,"Behavioral Learning Principles and Mechanisms",-0,466000,2
7599,"Economics",n00000036,"Psychological Assessment and Ethical Practices",-0,987537,2
5408,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,665094,2
5408,"Other",n00000024,"Empirical Social and Health Statistics Analysis",-0,722010,2
5841,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
7231,"Economics",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
6842,"Economics",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5286,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5928,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5858,"Other",n00000036,"Psychological Assessment and Ethical Practices",-0,655250,2
5858,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,732537,2
5919,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5126,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5066,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5359,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5325,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5186,"Other",n00000054,"Statistical Inference and Computational Methods",0,000000,1
5495,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5737,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5256,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5650,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5178,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5985,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5570,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5537,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5416,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5584,"Other",n00000068,"Normative Ethical and Legal Theory",0,000000,1
5493,"Other",n00000024,"Empirical Social and Health Statistics Analysis",-0,451677,2
5493,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-1,012141,2
5144,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5491,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5728,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5492,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
6214,"Health",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
6739,"Health",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
2232,"Psychology",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
2338,"Psychology",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
2511,"Psychology",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
2704,"Psychology",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
2529,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
299,"Business",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
72,"Business",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
80,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,502131,2
80,"Business",n00000036,"Psychological Assessment and Ethical Practices",-0,929476,2
306,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
831,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
361,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,426563,2
361,"Business",n00000024,"Empirical Social and Health Statistics Analysis",-1,057707,2
307,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,477418,2
307,"Business",n00000068,"Normative Ethical and Legal Theory",-0,968593,2
691,"Business",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
132,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
190,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,687308,2
190,"Business",n00000068,"Normative Ethical and Legal Theory",-0,699021,2
499,"Business",n00000067,"Formal Logic and Fallacy Analysis",0,000000,1
263,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
437,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,449759,2
437,"Business",n00000024,"Empirical Social and Health Statistics Analysis",-1,015509,2
438,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
754,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
1514,"Law",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,608111,2
1514,"Law",n00000055,"Econometric Modeling and Statistical Inference",-0,786092,2
1099,"Law",n00000002,"Business",0,000000,1
1411,"Law",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
7335,"Economics",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5855,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5289,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5508,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5423,"Other",n00000033,"Cold War Era Political Rhetoric and Doctrine",0,000000,1
5518,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5588,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5520,"Other",n00000024,"Empirical Social and Health Statistics Analysis",-0,490581,2
5520,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,947447,2
5400,"Other",n00000033,"Cold War Era Political Rhetoric and Doctrine",-0,571210,2
5400,"Other",n00000035,"American Political Ideologies and Institutional Evolution",-0,832045,2
5287,"Other",n00000024,"Empirical Social and Health Statistics Analysis",-0,342746,2
5287,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-1,237249,2
5248,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5667,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5500,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5798,"Other",n00000024,"Empirical Social and Health Statistics Analysis",-0,415827,2
5798,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-1,078205,2
5576,"Other",n00000034,"European Colonialism and Indigenous Encounters",0,000000,1
2973,"Biology",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,369039,2
2973,"Biology",n00000068,"Normative Ethical and Legal Theory",-1,175705,2
200,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
566,"Business",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
950,"Law",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
1541,"Law",n00000448,"Contract Formation and Breach Principles",0,000000,1
5073,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5661,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,377731,2
5661,"Other",n00000033,"Cold War Era Political Rhetoric and Doctrine",-1,156500,2
5292,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5436,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5432,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5152,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5509,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5742,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5290,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5591,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5861,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5370,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
6623,"Health",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5660,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,575886,2
5660,"Other",n00000033,"Cold War Era Political Rhetoric and Doctrine",-0,826008,2
5209,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5738,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
4695,"History",n00000033,"Cold War Era Political Rhetoric and Doctrine",-0,363931,2
4695,"History",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-1,187244,2
4992,"History",n00000033,"Cold War Era Political Rhetoric and Doctrine",0,000000,1
974,"Law",n00000068,"Normative Ethical and Legal Theory",0,000000,1
1494,"Law",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
1380,"Law",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
1052,"Law",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
8547,"Math",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
5448,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5461,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5443,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5750,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,687496,2
5750,"Other",n00000024,"Empirical Social and Health Statistics Analysis",-0,698831,2
5444,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5753,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5789,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5519,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5723,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5226,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5957,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5602,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5446,"Other",n00000024,"Empirical Social and Health Statistics Analysis",-0,649524,2
5446,"Other",n00000080,"Foundational Microeconomic Principles and Models",-0,738760,2
5087,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5697,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5310,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5810,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5606,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5686,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5959,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
6820,"Health",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5535,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5379,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5223,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5752,"Other",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
5960,"Other",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
6094,"Health",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
6530,"Health",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
10837,"Philosophy",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
5230,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
6938,"Economics",n00000023,"General Knowledge and Trivia Discrimination",-0,465290,2
6938,"Economics",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,988734,2
5829,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5902,"Other",n00000023,"General Knowledge and Trivia Discrimination",-0,677711,2
5902,"Other",n00000009,"Health",-0,708826,2
5653,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5965,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5454,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5384,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5387,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5825,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5625,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5105,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5404,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5546,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5552,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5337,"Other",n00000057,"Machine Learning Theory and Model Evaluation",0,000000,1
5401,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5241,"Other",n00000023,"General Knowledge and Trivia Discrimination",-0,488791,2
5241,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,950281,2
5395,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5233,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5688,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5385,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5619,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5892,"Other",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
5831,"Other",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
6263,"Health",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
11096,"Philosophy",n00000023,"General Knowledge and Trivia Discrimination",-0,319374,2
11096,"Philosophy",n00000032,"Prehistoric and Ancient Human Civilizations",-1,296833,2
8695,"Math",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
9729,"Physics",n00000071,"Applied Newtonian Kinematics and Dynamics",0,000000,1
9167,"Physics",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
10334,"Physics",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
9944,"Physics",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
9586,"Physics",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
9874,"Physics",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
9829,"Physics",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
10211,"Physics",n00000313,"Real Gas Thermodynamic Calculations",0,000000,1
9872,"Physics",n00000112,"Fundamental Harmonic and Gravitational Systems Analysis",-0,403157,2
9872,"Physics",n00000114,"Applied Orbital and Wave Mechanics Problems",-1,103245,2
9873,"Physics",n00000023,"General Knowledge and Trivia Discrimination",-0,307117,2
9873,"Physics",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-1,330159,2
9358,"Physics",n00000023,"General Knowledge and Trivia Discrimination",0,000000,1
5393,"Other",n00000023,"General Knowledge and Trivia Discrimination",-0,656092,2
5393,"Other",n00000005,"Biology",-0,731628,2
5690,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5977,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
5194,"Other",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
6466,"Health",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
4087,"Chemistry",n00000313,"Real Gas Thermodynamic Calculations",-0,564262,2
4087,"Chemistry",n00000349,"Nuclear Reaction Mass-Energy Calculations",-0,841136,2
5675,"Other",n00000005,"Biology",-0,376570,2
5675,"Other",n00000009,"Health",-1,159034,2
5806,"Other",n00000009,"Health",0,000000,1
6330,"Health",n00000009,"Health",0,000000,1
5954,"Other",n00000009,"Health",0,000000,1
6223,"Health",n00000009,"Health",0,000000,1
6776,"Health",n00000009,"Health",0,000000,1
6140,"Health",n00000009,"Health",0,000000,1
6154,"Health",n00000009,"Health",0,000000,1
6719,"Health",n00000005,"Biology",0,000000,1
6138,"Health",n00000009,"Health",0,000000,1
6596,"Health",n00000009,"Health",0,000000,1
6083,"Health",n00000009,"Health",0,000000,1
6081,"Health",n00000009,"Health",0,000000,1
2578,"Psychology",n00000009,"Health",0,000000,1
2170,"Psychology",n00000009,"Health",0,000000,1
2615,"Psychology",n00000024,"Empirical Social and Health Statistics Analysis",-0,382517,2
2615,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",-1,146151,2
2876,"Biology",n00000009,"Health",0,000000,1
3018,"Biology",n00000009,"Health",0,000000,1
3296,"Biology",n00000009,"Health",0,000000,1
2865,"Biology",n00000009,"Health",0,000000,1
3126,"Biology",n00000009,"Health",0,000000,1
3161,"Biology",n00000009,"Health",0,000000,1
3308,"Biology",n00000009,"Health",0,000000,1
3017,"Biology",n00000009,"Health",0,000000,1
3439,"Biology",n00000005,"Biology",0,000000,1
3073,"Biology",n00000009,"Health",0,000000,1
3405,"Biology",n00000005,"Biology",-0,460415,2
3405,"Biology",n00000009,"Health",-0,997017,2
6606,"Health",n00000009,"Health",0,000000,1
6030,"Health",n00000009,"Health",0,000000,1
6222,"Health",n00000009,"Health",0,000000,1
6089,"Health",n00000009,"Health",0,000000,1
6024,"Health",n00000009,"Health",0,000000,1
6422,"Health",n00000009,"Health",0,000000,1
6486,"Health",n00000009,"Health",0,000000,1
6172,"Health",n00000009,"Health",0,000000,1
6424,"Health",n00000009,"Health",0,000000,1
6484,"Health",n00000009,"Health",0,000000,1
6482,"Health",n00000009,"Health",0,000000,1
6743,"Health",n00000009,"Health",0,000000,1
6485,"Health",n00000009,"Health",0,000000,1
2702,"Psychology",n00000009,"Health",0,000000,1
2175,"Psychology",n00000009,"Health",0,000000,1
1999,"Psychology",n00000009,"Health",0,000000,1
2509,"Psychology",n00000009,"Health",0,000000,1
3136,"Biology",n00000009,"Health",0,000000,1
6259,"Health",n00000009,"Health",0,000000,1
6633,"Health",n00000009,"Health",0,000000,1
6428,"Health",n00000009,"Health",0,000000,1
6137,"Health",n00000009,"Health",0,000000,1
6637,"Health",n00000005,"Biology",-0,653570,2
6637,"Health",n00000009,"Health",-0,734356,2
6764,"Health",n00000009,"Health",0,000000,1
6206,"Health",n00000005,"Biology",0,000000,1
6385,"Health",n00000005,"Biology",0,000000,1
6630,"Health",n00000009,"Health",0,000000,1
6193,"Health",n00000009,"Health",0,000000,1
6668,"Health",n00000009,"Health",0,000000,1
6581,"Health",n00000009,"Health",0,000000,1
2814,"Biology",n00000005,"Biology",-0,548319,2
2814,"Biology",n00000009,"Health",-0,862561,2
3045,"Biology",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",-0,528759,2
3045,"Biology",n00000009,"Health",-0,889979,2
2923,"Biology",n00000009,"Health",0,000000,1
2813,"Biology",n00000005,"Biology",0,000000,1
3462,"Biology",n00000009,"Health",0,000000,1
11104,"Philosophy",n00000009,"Health",0,000000,1
5221,"Other",n00000009,"Health",0,000000,1
5377,"Other",n00000009,"Health",0,000000,1
6571,"Health",n00000009,"Health",0,000000,1
5746,"Other",n00000009,"Health",0,000000,1
