round,scope,scope_label,comparisons,ranking,scores
77,n00000064,Electrostatic Field and Charge Interaction Analysis,318.0,iask_pro>arx_0314>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>Meta-Llama-3_1-70B-Instruct>deepseek-chat-v2_5>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Llama-2-7b-hf>Llama-2-13b-hf>Yi-6b-Chat,1.3149;1.1697;1.1636;0.6339;0.3623;0.3517;0.1699;-0.3761;-0.5682;-1.3685;-1.3687;-1.4845
77,n00000063,Gravitational and Rotational Dynamics in Celestial Mechanics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000169,Gravitational Field and Orbital Mechanics Problems,192.0,iask_pro>arx_0314>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>Qwen1.5-72B-Chat>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>c4ai-command-r-v01>Llama-2-13b-hf>Yi-6b-Chat>Llama-2-7b-hf,1.4138;0.9700;0.6835;0.6397;0.2628;0.1659;-0.1461;-0.2691;-0.4312;-0.5944;-1.1874;-1.5075
77,n00000168,Classical and Relativistic Kinematics and Dynamics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000243,Projectile Motion and Kinematic Analysis,189.0,gemini-3.1-pro_5-shots>iask_pro>deepseek-chat-v2_5>arx_0314>gpt-4o-2024-08-06>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.3487;1.3243;0.9522;0.6683;0.2698;0.1328;-0.1111;-0.2794;-0.2872;-0.8989;-1.5224;-1.5969
77,n00000244,Classical and Relativistic Oscillatory Dynamics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000303,Kinematics and Relativistic Motion Analysis,171.0,gemini-3.1-pro_5-shots>iask_pro>gpt-4o-2024-08-06>arx_0314>Meta-Llama-3_1-70B-Instruct>deepseek-chat-v2_5>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.1947;0.8973;0.7822;0.6595;0.2548;0.2350;0.0935;-0.3573;-0.4216;-0.7142;-0.9470;-1.6768
77,n00000304,Simple Harmonic and Rotational Dynamics Analysis,198.0,iask_pro>arx_0314>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-7b-hf>Llama-2-13b-hf,1.2417;1.1535;0.8929;0.7456;0.5402;0.0820;0.0450;-0.2142;-0.4616;-1.2123;-1.4037;-1.4089
77,n00000021,Optical and Spectroscopic Physics Fundamentals,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000066,Geometric Optics of Thin and Thick Lenses,187.0,iask_pro>gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-7b-hf>Llama-2-13b-hf,1.1918;1.1482;0.7136;0.5925;0.3350;-0.0879;-0.0892;-0.2798;-0.3432;-0.7128;-1.2268;-1.2413
77,n00000067,Wave-Particle Duality and Optical Metrology,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000170,Optical Interference and Diffraction Metrology,186.0,iask_pro>gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Llama-2-13b-hf>Yi-6b-Chat>Llama-2-7b-hf,1.2888;1.1809;0.6925;0.4771;0.4576;0.0894;-0.1213;-0.2734;-0.5048;-0.7579;-0.9325;-1.5964
77,n00000171,Quantum Photon Particle Duality Calculations,187.0,iask_pro>gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Qwen1.5-72B-Chat>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.1209;0.9951;0.7982;0.4847;0.3951;0.0388;-0.1088;-0.1927;-0.5213;-0.6935;-0.9791;-1.3373
77,n00000065,Applied Wave and Thermodynamic Phenomena,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000172,Wave Propagation and Electromagnetic Dynamics,200.0,iask_pro>gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.1260;1.0862;0.6332;0.5615;0.4668;0.0925;-0.1387;-0.2357;-0.3973;-0.6878;-1.1237;-1.3832
77,n00000173,Thermodynamic and Kinetic Gas Properties in Astrophysical and Terrestrial Systems,189.0,iask_pro>gpt-4o-2024-08-06>arx_0314>gemini-3.1-pro_5-shots>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.6912;0.8773;0.8638;0.4846;0.4027;0.1136;0.0312;-0.3033;-0.3781;-0.6112;-1.2665;-1.9053
77,n00000010,Economics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000022,Macroeconomic Policy Instruments and Measurement,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,234.0,iask_pro>arx_0314>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>Qwen1.5-72B-Chat>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Yi-6b-Chat>Meta-Llama-3_1-8B>Llama-2-13b-hf>Llama-2-7b-hf,1.4059;1.0770;0.9618;0.7365;0.3615;0.2128;0.0086;-0.3855;-0.7080;-1.0045;-1.0545;-1.6116
77,n00000203,Fiscal Policy and Macroeconomic Stabilization Dynamics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000318,Macroeconomic Aggregates and Income Accounting,235.0,iask_pro>arx_0314>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>Qwen1.5-72B-Chat>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-13b-hf>Meta-Llama-3_1-8B>Llama-2-7b-hf,1.4432;0.8519;0.8141;0.6419;0.0857;0.0537;-0.1378;-0.1634;-0.2890;-0.9352;-0.9659;-1.3993
77,n00000317,Fiscal Policy Mechanisms and Stabilization,183.0,iask_pro>gpt-4o-2024-08-06>arx_0314>gemini-3.1-pro_5-shots>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Yi-6b-Chat>Qwen1.5-72B-Chat>Llama-2-13b-hf>Meta-Llama-3_1-8B>Llama-2-7b-hf,1.0989;0.9814;0.7905;0.7654;0.2621;-0.0901;-0.0991;-0.2310;-0.2945;-0.7455;-0.9382;-1.5000
77,n00000023,Applied Microeconomic Theory and Decision Frameworks,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000077,Foundational Microeconomic Principles and Models,326.0,gpt-4o-2024-08-06>iask_pro>gemini-3.1-pro_5-shots>arx_0314>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-13b-hf>Meta-Llama-3_1-8B>Llama-2-7b-hf,1.5048;1.3163;1.1372;0.7434;0.3962;-0.1727;-0.1776;-0.3016;-0.5377;-1.1567;-1.2486;-1.5030
77,n00000076,Applied Microeconomic Decision Mechanisms,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000265,Microeconomic Production and Cost Optimization,232.0,iask_pro>gpt-4o-2024-08-06>gemini-3.1-pro_5-shots>arx_0314>Meta-Llama-3_1-70B-Instruct>deepseek-chat-v2_5>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Llama-2-13b-hf>Yi-6b-Chat>Llama-2-7b-hf,1.3408;1.2392;0.8223;0.7052;0.2125;0.0182;-0.0090;-0.2697;-0.7432;-0.8622;-0.9001;-1.5541
77,n00000266,Market Equilibrium and Price Mechanism Analysis,189.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>Qwen1.5-72B-Chat>c4ai-command-r-v01>Yi-6b-Chat>Meta-Llama-3_1-70B-Instruct>Llama-2-13b-hf>Meta-Llama-3_1-8B>Llama-2-7b-hf,1.1483;0.9348;0.7151;0.5282;0.3647;0.1479;-0.1405;-0.2355;-0.2478;-0.9450;-1.1006;-1.1695
77,n00000008,Other,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000024,Interdisciplinary Governance and Institutional Analysis,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000078,Corporate Governance and Regulatory Compliance Principles,236.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>deepseek-chat-v2_5>arx_0314>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>Yi-6b-Chat>Meta-Llama-3_1-8B>c4ai-command-r-v01>Llama-2-13b-hf>Llama-2-7b-hf,1.6237;1.0819;0.7932;0.4443;0.2887;0.2823;-0.1538;-0.5112;-0.5180;-0.8666;-0.9539;-1.5107
77,n00000079,Interdisciplinary Security and Economic Governance Frameworks,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000181,Comparative Economic Systems and Critiques,152.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.1446;0.9071;0.7711;0.3140;0.2725;-0.0031;-0.2038;-0.3723;-0.5221;-0.5259;-0.8772;-0.9050
77,n00000180,International Security and Legal Theory Frameworks,171.0,gpt-4o-2024-08-06>iask_pro>gemini-3.1-pro_5-shots>deepseek-chat-v2_5>arx_0314>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.9088;0.8994;0.5552;0.5133;0.3980;0.2387;-0.1727;-0.1740;-0.5444;-0.5784;-0.8234;-1.2206
77,n00000025,Discrete Factual and Comparative Knowledge Assessment,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000080,Global Socioeconomic and Health Metrics Analysis,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000183,Demographic Behavior and Public Opinion Metrics,234.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>deepseek-chat-v2_5>Qwen1.5-72B-Chat>arx_0314>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.3420;1.3191;0.9546;0.3947;0.2050;0.1435;-0.0962;-0.3990;-0.4386;-0.6224;-1.1452;-1.6576
77,n00000182,Global Socioeconomic and Health Indicators,235.0,gemini-3.1-pro_5-shots>iask_pro>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>c4ai-command-r-v01>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>Qwen1.5-72B-Chat>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.1628;0.7583;0.7403;0.4496;0.2188;0.0467;-0.1643;-0.2659;-0.3299;-0.4985;-0.9620;-1.1560
77,n00000081,Discrete Fact Discrimination and Exclusion Tasks,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000185,Cultural and Historical Trivia Identification,204.0,iask_pro>gpt-4o-2024-08-06>gemini-3.1-pro_5-shots>arx_0314>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Llama-2-13b-hf>Yi-6b-Chat>Meta-Llama-3_1-8B>Llama-2-7b-hf,1.1262;0.8151;0.7530;0.5247;0.3349;0.1856;-0.1549;-0.3843;-0.3858;-0.5155;-0.7028;-1.5962
77,n00000184,Exclusion-Based Fact Verification Tasks,118.0,iask_pro>gpt-4o-2024-08-06>gemini-3.1-pro_5-shots>Qwen1.5-72B-Chat>arx_0314>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Yi-6b-Chat>Llama-2-13b-hf>Meta-Llama-3_1-8B>c4ai-command-r-v01>Llama-2-7b-hf,1.0616;0.7913;0.6441;0.4152;0.4016;0.0929;0.0533;-0.4246;-0.6349;-0.6660;-0.7357;-0.9989
77,n00000009,Health,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000026,Clinical Pathophysiology and Nutritional Biochemistry,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000084,Clinical and Epidemiological Health Determinants,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000187,Age-Related Health Determinants and Epidemiology,204.0,gemini-3.1-pro_5-shots>iask_pro>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>Yi-6b-Chat>c4ai-command-r-v01>Llama-2-13b-hf>Llama-2-7b-hf,1.4256;1.3747;0.9816;0.5727;0.3226;0.0602;-0.2243;-0.4695;-0.5435;-0.6562;-1.2181;-1.6259
77,n00000186,Pathogen-Specific Clinical Intervention Mechanisms,233.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>arx_0314>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>deepseek-chat-v2_5>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.9991;0.9118;0.7731;0.5751;0.2462;0.1346;0.1028;-0.2969;-0.6360;-0.6541;-1.0183;-1.1374
77,n00000082,Anatomical and Genetic Health Mechanisms,204.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>arx_0314>Meta-Llama-3_1-70B-Instruct>deepseek-chat-v2_5>Qwen1.5-72B-Chat>c4ai-command-r-v01>Yi-6b-Chat>Meta-Llama-3_1-8B>Llama-2-13b-hf>Llama-2-7b-hf,1.2275;0.8729;0.7975;0.7656;0.3344;0.0833;-0.1389;-0.6008;-0.7720;-0.7978;-0.8121;-0.9596
77,n00000083,Metabolic Biochemistry and Nutrient Energetics,234.0,gemini-3.1-pro_5-shots>iask_pro>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>c4ai-command-r-v01>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>Qwen1.5-72B-Chat>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.4055;1.3008;0.6874;0.5870;0.2466;0.0257;-0.2612;-0.3032;-0.4236;-0.8357;-0.9549;-1.4745
77,n00000027,Emergency and Acute Clinical Diagnostics,278.0,gemini-3.1-pro_5-shots>iask_pro>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.7791;1.5623;0.8284;0.7595;0.2617;0.0617;-0.2577;-0.3994;-0.7573;-0.7597;-1.4780;-1.6006
77,n00000006,Chemistry,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000031,Physical Chemistry and Molecular Physics Calculations,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000086,Radiochemical and Atomic Mass Calculations,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000188,Radioactive Decay Kinetics and Energetics,196.0,gemini-3.1-pro_5-shots>iask_pro>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Meta-Llama-3_1-8B>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.2038;1.0038;0.9121;0.6379;0.2029;0.1885;-0.0566;-0.3985;-0.4317;-0.8647;-1.0801;-1.3174
77,n00000189,Molecular and Atomic Mass Calculations,188.0,iask_pro>gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Yi-6b-Chat>Meta-Llama-3_1-8B>Llama-2-13b-hf>Llama-2-7b-hf,1.2582;1.1370;0.7723;0.4659;0.2219;0.1489;-0.1804;-0.2250;-0.5499;-0.6738;-1.0093;-1.3659
77,n00000085,Quantum and Statistical Molecular Physics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
77,n00000190,Quantum Particle Wavelength and Energy Transitions,191.0,gemini-3.1-pro_5-shots>iask_pro>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-7b-hf>Llama-2-13b-hf,1.3261;1.0593;0.7713;0.6758;0.4410;0.1413;0.0215;-0.2088;-0.5650;-0.9873;-1.2411;-1.4342
77,n00000191,Molecular Statistical Thermodynamics and Spectroscopy,235.0,gemini-3.1-pro_5-shots>iask_pro>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Meta-Llama-3_1-8B>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.5335;1.3476;0.6452;0.5704;0.3655;0.3615;-0.1843;-0.5195;-0.7379;-0.8415;-0.9390;-1.6016
